Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
11.63,0,0.225288565,0.225288565,0.225288565,0.225288565,0.225288565,0,0,0,0,9.324292016,56.00909794,55.07343651,674413000
11.64,0,0.225266112,0.225266112,0.225266112,0.225266112,0.225266112,0,0,0,0,9.319174224,55.99947419,55.06604874,674992900
11.65,0,0.225243701,0.225243701,0.225243701,0.225243701,0.225243701,0,0,0,0,9.314062874,55.98984911,55.05866052,675572800
11.66,0,0.225221344,0.225221344,0.225221344,0.225221344,0.225221344,0,0,0,0,9.308959877,55.98023038,55.05127783,676152700
11.67,0,0.225199038,0.225199038,0.225199038,0.225199038,0.225199038,0,0,0,0,9.30386529,55.97060903,55.04389391,676732600
11.68,0,0.225176774,0.225176774,0.225176774,0.225176774,0.225176774,0,0,0,0,9.298778503,55.96099551,55.03651659,677312500
11.69,0,0.225154563,0.225154563,0.225154563,0.225154563,0.225154563,0,0,0,0,9.293700017,55.95138243,55.02914033,677892400
11.7,0,0.225132395,0.225132395,0.225132395,0.225132395,0.225132395,0,0,0,0,9.288628789,55.9417718,55.02176656,678472300
11.71,0,0.225110288,0.225110288,0.225110288,0.225110288,0.225110288,0,0,0,0,9.283566664,55.93217026,55.01440047,679052200
11.72,0,0.225088221,0.225088221,0.225088221,0.225088221,0.225088221,0,0,0,0,9.278512343,55.9225679,55.00703445,679632100
11.73,0,0.225066198,0.225066198,0.225066198,0.225066198,0.225066198,0,0,0,0,9.273465282,55.91296543,54.99966899,680211900
11.74,0,0.225044225,0.225044225,0.225044225,0.225044225,0.225044225,0,0,0,0,9.268426228,55.90337051,54.99230993,680791800
11.75,0,0.225022294,0.225022294,0.225022294,0.225022294,0.225022294,0,0,0,0,9.263395781,55.89376898,54.98494667,681371700
11.76,0,0.225000415,0.225000415,0.225000415,0.225000415,0.225000415,0,0,0,0,9.258373041,55.88418224,54.97759523,681951600
11.77,0,0.224978585,0.224978585,0.224978585,0.224978585,0.224978585,0,0,0,0,9.253358422,55.87459533,54.9702444,682531500
11.78,0,0.224956798,0.224956798,0.224956798,0.224956798,0.224956798,0,0,0,0,9.248351702,55.8650123,54.96289719,683111400
11.79,0,0.22493506,0.22493506,0.22493506,0.22493506,0.22493506,0,0,0,0,9.243352292,55.85542461,54.95554713,683691300
11.8,0,0.224913375,0.224913375,0.224913375,0.224913375,0.224913375,0,0,0,0,9.238361894,55.84585085,54.94820837,684271200
11.81,0,0.22489173,0.22489173,0.22489173,0.22489173,0.22489173,0,0,0,0,9.233378164,55.83627527,54.94086883,684851100
11.82,0,0.224870135,0.224870135,0.224870135,0.224870135,0.224870135,0,0,0,0,9.228402692,55.8267028,54.93353238,685430900
11.83,0,0.22484858,0.22484858,0.22484858,0.22484858,0.22484858,0,0,0,0,9.223435734,55.81713227,54.92619816,686010800
11.84,0,0.224827074,0.224827074,0.224827074,0.224827074,0.224827074,0,0,0,0,9.218476436,55.80757043,54.91887116,686590700
11.85,0,0.224805611,0.224805611,0.224805611,0.224805611,0.224805611,0,0,0,0,9.213523709,55.79800363,54.91154102,687170600
11.86,0,0.224784197,0.224784197,0.224784197,0.224784197,0.224784197,0,0,0,0,9.208579644,55.78844191,54.90421549,687750500
11.87,0,0.224762832,0.224762832,0.224762832,0.224762832,0.224762832,0,0,0,0,9.203643097,55.77889073,54.89689856,688330400
11.88,0,0.224741509,0.224741509,0.224741509,0.224741509,0.224741509,0,0,0,0,9.198714712,55.7693349,54.88957888,688910300
11.89,0,0.224720233,0.224720233,0.224720233,0.224720233,0.224720233,0,0,0,0,9.193793034,55.75977952,54.88226012,689490200
11.9,0,0.224698998,0.224698998,0.224698998,0.224698998,0.224698998,0,0,0,0,9.188880533,55.75023346,54.87494923,690070000
11.91,0,0.224677813,0.224677813,0.224677813,0.224677813,0.224677813,0,0,0,0,9.183975353,55.7406937,54.86764373,690649900
11.92,0,0.224656667,0.224656667,0.224656667,0.224656667,0.224656667,0,0,0,0,9.179077583,55.73115096,54.86033667,691229800
11.93,0,0.224635569,0.224635569,0.224635569,0.224635569,0.224635569,0,0,0,0,9.174186935,55.72160423,54.85302724,691809700
11.94,0,0.224614521,0.224614521,0.224614521,0.224614521,0.224614521,0,0,0,0,9.169303999,55.71207301,54.84573018,692389600
11.95,0,0.224593513,0.224593513,0.224593513,0.224593513,0.224593513,0,0,0,0,9.164428986,55.70253198,54.83842647,692969500
11.96,0,0.224572552,0.224572552,0.224572552,0.224572552,0.224572552,0,0,0,0,9.159562343,55.69301245,54.83113968,693549400
11.97,0,0.224551631,0.224551631,0.224551631,0.224551631,0.224551631,0,0,0,0,9.154702068,55.68347644,54.82384107,694129300
11.98,0,0.224530749,0.224530749,0.224530749,0.224530749,0.224530749,0,0,0,0,9.149851021,55.67396437,54.81656133,694709200
11.99,0,0.224509924,0.224509924,0.224509924,0.224509924,0.224509924,0,0,0,0,9.145006531,55.66444091,54.8092736,695289100
12,0,0.224489138,0.224489138,0.224489138,0.224489138,0.224489138,0,0,0,0,9.14017067,55.65492333,54.80199108,695869000
12.01,0,0.224468391,0.224468391,0.224468391,0.224468391,0.224468391,0,0,0,0,9.135340424,55.64541204,54.79471381,696448900
12.02,0,0.224447702,0.224447702,0.224447702,0.224447702,0.224447702,0,0,0,0,9.130519008,55.63590211,54.78743837,697028800
12.03,0,0.224427041,0.224427041,0.224427041,0.224427041,0.224427041,0,0,0,0,9.125704909,55.62639085,54.78016259,697608600
12.04,0,0.224406428,0.224406428,0.224406428,0.224406428,0.224406428,0,0,0,0,9.120897984,55.61688462,54.77289125,698188500
12.05,0,0.224385863,0.224385863,0.224385863,0.224385863,0.224385863,0,0,0,0,9.116098635,55.60738615,54.76562644,698768400
12.06,0,0.224365336,0.224365336,0.224365336,0.224365336,0.224365336,0,0,0,0,9.111306404,55.59788311,54.75835884,699348400
12.07,0,0.224344855,0.224344855,0.224344855,0.224344855,0.224344855,0,0,0,0,9.106522992,55.58839484,54.75110316,699928200
12.08,0,0.224324413,0.224324413,0.224324413,0.224324413,0.224324413,0,0,0,0,9.101745758,55.57890134,54.74384411,700508100
12.09,0,0.224304018,0.224304018,0.224304018,0.224304018,0.224304018,0,0,0,0,9.096975844,55.56940968,54.73658712,701088000
12.1,0,0.224283671,0.224283671,0.224283671,0.224283671,0.224283671,0,0,0,0,9.092213409,55.55991955,54.72933197,701667900
12.11,0,0.224263352,0.224263352,0.224263352,0.224263352,0.224263352,0,0,0,0,9.087458853,55.55043556,54.72208216,702247700
12.12,0,0.224243087,0.224243087,0.224243087,0.224243087,0.224243087,0,0,0,0,9.082712262,55.54096256,54.71484134,702827600
12.13,0,0.224222861,0.224222861,0.224222861,0.224222861,0.224222861,0,0,0,0,9.077972394,55.53148598,54.70759845,703407600
12.14,0,0.224202672,0.224202672,0.224202672,0.224202672,0.224202672,0,0,0,0,9.073239064,55.52200422,54.70035227,703987500
12.15,0,0.22418253,0.22418253,0.22418253,0.22418253,0.22418253,0,0,0,0,9.068513443,55.51253066,54.69311296,704567300
12.16,0,0.224162435,0.224162435,0.224162435,0.224162435,0.224162435,0,0,0,0,9.063796762,55.5030714,54.68588523,705147200
12.17,0,0.224142375,0.224142375,0.224142375,0.224142375,0.224142375,0,0,0,0,9.059085392,55.49360444,54.6786522,705727100
12.18,0,0.224122363,0.224122363,0.224122363,0.224122363,0.224122363,0,0,0,0,9.054382362,55.48414443,54.67142517,706307000
12.19,0,0.224102387,0.224102387,0.224102387,0.224102387,0.224102387,0,0,0,0,9.0496867,55.47468499,54.66419925,706886800
12.2,0,0.224082447,0.224082447,0.224082447,0.224082447,0.224082447,0,0,0,0,9.044997524,55.46523237,54.65697906,707466800
12.21,0,0.224062553,0.224062553,0.224062553,0.224062553,0.224062553,0,0,0,0,9.040316317,55.45577991,54.64975972,708046700
12.22,0,0.224042705,0.224042705,0.224042705,0.224042705,0.224042705,0,0,0,0,9.035641423,55.44632615,54.64254,708626600
12.23,0,0.224022903,0.224022903,0.224022903,0.224022903,0.224022903,0,0,0,0,9.030973572,55.43687642,54.63532396,709206400
12.24,0,0.224003127,0.224003127,0.224003127,0.224003127,0.224003127,0,0,0,0,9.026314493,55.42743506,54.62811503,709786300
12.25,0,0.223983398,0.223983398,0.223983398,0.223983398,0.223983398,0,0,0,0,9.021661901,55.41799433,54.62090717,710366200
12.26,0,0.223963713,0.223963713,0.223963713,0.223963713,0.223963713,0,0,0,0,9.017015923,55.40855736,54.61370276,710946100
12.27,0,0.223944064,0.223944064,0.223944064,0.223944064,0.223944064,0,0,0,0,9.012378575,55.39913179,54.60650771,711526000
12.28,0,0.22392446,0.22392446,0.22392446,0.22392446,0.22392446,0,0,0,0,9.007746601,55.38969582,54.59930536,712105900
12.29,0,0.223904893,0.223904893,0.223904893,0.223904893,0.223904893,0,0,0,0,9.003122816,55.38026922,54.59211081,712685800
12.3,0,0.223885369,0.223885369,0.223885369,0.223885369,0.223885369,0,0,0,0,8.998506146,55.37084675,54.58492003,713265700
12.31,0,0.223865882,0.223865882,0.223865882,0.223865882,0.223865882,0,0,0,0,8.993895951,55.36142746,54.57773225,713845600
12.32,0,0.223846439,0.223846439,0.223846439,0.223846439,0.223846439,0,0,0,0,8.989292847,55.35200392,54.57054194,714425500
12.33,0,0.223827042,0.223827042,0.223827042,0.223827042,0.223827042,0,0,0,0,8.984698359,55.34259568,54.56336392,715005400
12.34,0,0.22380767,0.22380767,0.22380767,0.22380767,0.22380767,0,0,0,0,8.980109005,55.33318318,54.55618321,715585300
12.35,0,0.223788351,0.223788351,0.223788351,0.223788351,0.223788351,0,0,0,0,8.975527286,55.32377266,54.54900469,716165200
12.36,0,0.223769058,0.223769058,0.223769058,0.223769058,0.223769058,0,0,0,0,8.970953226,55.31437,54.54183279,716745000
12.37,0,0.223749809,0.223749809,0.223749809,0.223749809,0.223749809,0,0,0,0,8.9663858,55.30496796,54.53466199,717324900
12.38,0,0.223730604,0.223730604,0.223730604,0.223730604,0.223730604,0,0,0,0,8.96182491,55.29556561,54.52749157,717904800
12.39,0,0.223711435,0.223711435,0.223711435,0.223711435,0.223711435,0,0,0,0,8.957271498,55.28616642,54.52032424,718484700
12.4,0,0.223692309,0.223692309,0.223692309,0.223692309,0.223692309,0,0,0,0,8.952724405,55.27677456,54.51316301,719064600
12.41,0,0.223673228,0.223673228,0.223673228,0.223673228,0.223673228,0,0,0,0,8.94818549,55.26738363,54.50600325,719644500
12.42,0,0.223654171,0.223654171,0.223654171,0.223654171,0.223654171,0,0,0,0,8.943652411,55.25800052,54.49884991,720224400
12.43,0,0.223635167,0.223635167,0.223635167,0.223635167,0.223635167,0,0,0,0,8.939127053,55.24861803,54.49169777,720804300
12.44,0,0.223616188,0.223616188,0.223616188,0.223616188,0.223616188,0,0,0,0,8.934608216,55.23923834,54.48454836,721384100
12.45,0,0.223597252,0.223597252,0.223597252,0.223597252,0.223597252,0,0,0,0,8.930096817,55.22986261,54.47740263,721964000
12.46,0,0.22357836,0.22357836,0.22357836,0.22357836,0.22357836,0,0,0,0,8.925590797,55.22048338,54.4702548,722543900
12.47,0,0.223559501,0.223559501,0.223559501,0.223559501,0.223559501,0,0,0,0,8.921093399,55.21111557,54.46311634,723123800
12.48,0,0.223540686,0.223540686,0.223540686,0.223540686,0.223540686,0,0,0,0,8.916602622,55.20174856,54.45597912,723703700
12.49,0,0.223521905,0.223521905,0.223521905,0.223521905,0.223521905,0,0,0,0,8.912116885,55.19238121,54.44884215,724283600
12.5,0,0.223503157,0.223503157,0.223503157,0.223503157,0.223503157,0,0,0,0,8.907640011,55.18302243,54.44171243,724863500
12.51,0,0.223484462,0.223484462,0.223484462,0.223484462,0.223484462,0,0,0,0,8.903169678,55.17365788,54.43457902,725443400
12.52,0,0.22346579,0.22346579,0.22346579,0.22346579,0.22346579,0,0,0,0,8.898706125,55.1643074,54.42745681,726023300
12.53,0,0.223447161,0.223447161,0.223447161,0.223447161,0.223447161,0,0,0,0,8.894248379,55.15495045,54.42033033,726603100
12.54,0,0.223428565,0.223428565,0.223428565,0.223428565,0.223428565,0,0,0,0,8.889798273,55.14560326,54.41321189,727183000
12.55,0,0.223410012,0.223410012,0.223410012,0.223410012,0.223410012,0,0,0,0,8.885355291,55.13626057,54.40609751,727762900
12.56,0,0.223391502,0.223391502,0.223391502,0.223391502,0.223391502,0,0,0,0,8.880917732,55.12691207,54.39897932,728342800
12.57,0,0.223373014,0.223373014,0.223373014,0.223373014,0.223373014,0,0,0,0,8.876488556,55.11757713,54.39187208,728922800
12.58,0,0.223354579,0.223354579,0.223354579,0.223354579,0.223354579,0,0,0,0,8.872064704,55.10823906,54.38476303,729502700
12.59,0,0.223336167,0.223336167,0.223336167,0.223336167,0.223336167,0,0,0,0,8.867648177,55.09890426,54.37765714,730082600
12.6,0,0.223317807,0.223317807,0.223317807,0.223317807,0.223317807,0,0,0,0,8.863238374,55.08957044,54.37055264,730662500
12.61,0,0.223299479,0.223299479,0.223299479,0.223299479,0.223299479,0,0,0,0,8.858834296,55.08024359,54.36345393,731242300
12.62,0,0.223281184,0.223281184,0.223281184,0.223281184,0.223281184,0,0,0,0,8.854439402,55.07092155,54.35635969,731822200
12.63,0,0.223262921,0.223262921,0.223262921,0.223262921,0.223262921,0,0,0,0,8.850049274,55.06160367,54.34926906,732402100
12.64,0,0.223244708,0.223244708,0.223244708,0.223244708,0.223244708,0,0,0,0,8.845666871,55.05228496,54.34217854,732982000
12.65,0,0.22322652,0.22322652,0.22322652,0.22322652,0.22322652,0,0,0,0,8.841289294,55.04296588,54.33508826,733561900
12.66,0,0.223208373,0.223208373,0.223208373,0.223208373,0.223208373,0,0,0,0,8.836919601,55.03365462,54.32800458,734141800
12.67,0,0.223190257,0.223190257,0.223190257,0.223190257,0.223190257,0,0,0,0,8.832556875,55.02435358,54.32092924,734721700
12.68,0,0.223172183,0.223172183,0.223172183,0.223172183,0.223172183,0,0,0,0,8.828200615,55.01504704,54.31385042,735301600
12.69,0,0.22315415,0.22315415,0.22315415,0.22315415,0.22315415,0,0,0,0,8.823850541,55.00574809,54.30677791,735881400
12.7,0,0.22313614,0.22313614,0.22313614,0.22313614,0.22313614,0,0,0,0,8.819506893,54.99644619,54.29970381,736461300
12.71,0,0.22311818,0.22311818,0.22311818,0.22311818,0.22311818,0,0,0,0,8.815170353,54.9871484,54.29263349,737041200
12.72,0,0.223100242,0.223100242,0.223100242,0.223100242,0.223100242,0,0,0,0,8.810838999,54.9778545,54.28556662,737621100
12.73,0,0.223082355,0.223082355,0.223082355,0.223082355,0.223082355,0,0,0,0,8.806514952,54.96856458,54.27850345,738201000
12.74,0,0.223064489,0.223064489,0.223064489,0.223064489,0.223064489,0,0,0,0,8.802198191,54.95927969,54.27144474,738780900
12.75,0,0.223046664,0.223046664,0.223046664,0.223046664,0.223046664,0,0,0,0,8.797887858,54.95000003,54.2643906,739360800
12.76,0,0.223028881,0.223028881,0.223028881,0.223028881,0.223028881,0,0,0,0,8.793582791,54.9407159,54.25733366,739940700
12.77,0,0.223011119,0.223011119,0.223011119,0.223011119,0.223011119,0,0,0,0,8.789285892,54.93144362,54.25028637,740520600
12.78,0,0.222993407,0.222993407,0.222993407,0.222993407,0.222993407,0,0,0,0,8.78499402,54.92216563,54.24323534,741100400
12.79,0,0.222975726,0.222975726,0.222975726,0.222975726,0.222975726,0,0,0,0,8.780709616,54.91289976,54.23619411,741680300
12.8,0,0.222958075,0.222958075,0.222958075,0.222958075,0.222958075,0,0,0,0,8.77643028,54.90362472,54.22914655,742260200
