velocity,height,K11,K12,K13,K14,K15,K16,K21,K22,K23,K24,K25,K26,K31,K32,K33,K34,K35,K36,K41,K42,K43,K44,K45,K46
2.6,710.0,-5.000000e-01,-2.774324e-15,7.071068e-01,-5.212553e-01,2.464222e-13,4.421490e-01,-5.000000e-01,7.071068e-01,-1.933168e-15,-5.212553e-01,4.421490e-01,1.509905e-13,-5.000000e-01,2.325346e-15,-7.071068e-01,-5.212553e-01,-2.408859e-13,-4.421490e-01,-5.000000e-01,-7.071068e-01,3.391896e-15,-5.212553e-01,-4.421490e-01,-1.658165e-13
2.6,735.0,-5.000000e-01,-5.729598e-15,7.071068e-01,-5.213236e-01,5.021925e-14,4.432195e-01,-5.000000e-01,7.071068e-01,5.452210e-15,-5.213236e-01,4.432195e-01,-6.054265e-14,-5.000000e-01,6.307814e-15,-7.071068e-01,-5.213236e-01,-5.407170e-14,-4.432195e-01,-5.000000e-01,-7.071068e-01,-5.974549e-15,-5.213236e-01,-4.432195e-01,5.926417e-14
2.6,760.0,-5.000000e-01,-2.826430e-15,7.071068e-01,-5.213922e-01,1.503641e-13,4.442932e-01,-5.000000e-01,7.071068e-01,-1.855179e-15,-5.213922e-01,4.442932e-01,4.693296e-13,-5.000000e-01,2.881850e-15,-7.071068e-01,-5.213922e-01,-1.481607e-13,-4.442932e-01,-5.000000e-01,-7.071068e-01,1.407654e-15,-5.213922e-01,-4.442932e-01,-4.492297e-13
2.6,785.0,-5.000000e-01,2.657913e-15,7.071068e-01,-5.214609e-01,-3.894245e-13,4.453702e-01,-5.000000e-01,7.071068e-01,1.067757e-14,-5.214609e-01,4.453702e-01,-2.138448e-13,-5.000000e-01,-2.810050e-15,-7.071068e-01,-5.214609e-01,3.893373e-13,-4.453702e-01,-5.000000e-01,-7.071068e-01,-1.026124e-14,-5.214609e-01,-4.453702e-01,2.131705e-13
2.6,810.0,-5.000000e-01,1.363330e-15,7.071068e-01,-5.215298e-01,2.617544e-13,4.464504e-01,-5.000000e-01,7.071068e-01,-7.007650e-15,-5.215298e-01,4.464504e-01,2.069034e-13,-5.000000e-01,-1.244780e-15,-7.071068e-01,-5.215298e-01,-2.583556e-13,-4.464504e-01,-5.000000e-01,-7.071068e-01,8.077573e-15,-5.215298e-01,-4.464504e-01,-1.824690e-13
2.6,835.0,-5.000000e-01,-2.784374e-16,7.071068e-01,-5.215989e-01,-3.901938e-14,4.475339e-01,-5.000000e-01,7.071068e-01,1.795249e-15,-5.215989e-01,4.475339e-01,-1.936420e-13,-5.000000e-01,2.173159e-16,-7.071068e-01,-5.215989e-01,4.726044e-14,-4.475339e-01,-5.000000e-01,-7.071068e-01,-2.362169e-15,-5.215989e-01,-4.475339e-01,2.011735e-13
2.6,860.0,-5.000000e-01,1.047165e-14,7.071068e-01,-5.216682e-01,-1.736874e-14,4.486207e-01,-5.000000e-01,7.071068e-01,-2.503174e-15,-5.216682e-01,4.486207e-01,-8.541444e-13,-5.000000e-01,-1.029162e-14,-7.071068e-01,-5.216682e-01,2.363697e-14,-4.486207e-01,-5.000000e-01,-7.071068e-01,3.258615e-15,-5.216682e-01,-4.486207e-01,8.506292e-13
2.6,885.0,-5.000000e-01,-5.001990e-15,7.071068e-01,-5.217377e-01,1.849487e-13,4.497107e-01,-5.000000e-01,7.071068e-01,3.651947e-16,-5.217377e-01,4.497107e-01,2.483861e-13,-5.000000e-01,5.325706e-15,-7.071068e-01,-5.217377e-01,-1.788404e-13,-4.497107e-01,-5.000000e-01,-7.071068e-01,9.129867e-17,-5.217377e-01,-4.497107e-01,-2.420541e-13
5.1,10.0,-5.000000e-01,4.611757e-15,7.071068e-01,-5.032979e-01,-3.891214e-14,2.148441e-01,-5.000000e-01,7.071068e-01,-7.686378e-15,-5.032979e-01,2.148441e-01,-1.407452e-14,-5.000000e-01,-3.580894e-15,-7.071068e-01,-5.032979e-01,4.246381e-14,-2.148441e-01,-5.000000e-01,-7.071068e-01,7.958681e-15,-5.032979e-01,-2.148441e-01,1.350751e-14
5.1,35.0,-5.000000e-01,-5.204079e-15,7.071068e-01,-5.033149e-01,6.308935e-14,2.153462e-01,-5.000000e-01,7.071068e-01,-1.982746e-14,-5.033149e-01,2.153462e-01,2.116374e-14,-5.000000e-01,3.502745e-15,-7.071068e-01,-5.033149e-01,-6.127712e-14,-2.153462e-01,-5.000000e-01,-7.071068e-01,1.711689e-14,-5.033149e-01,-2.153462e-01,-2.174368e-14
5.1,60.0,-5.000000e-01,-1.138103e-15,7.071068e-01,-5.033320e-01,-1.069148e-14,2.158497e-01,-5.000000e-01,7.071068e-01,1.066671e-15,-5.033320e-01,2.158497e-01,-1.822845e-14,-5.000000e-01,-2.709769e-16,-7.071068e-01,-5.033320e-01,1.028196e-14,-2.158497e-01,-5.000000e-01,-7.071068e-01,-2.113071e-15,-5.033320e-01,-2.158497e-01,9.716439e-15
5.1,85.0,-5.000000e-01,4.203494e-14,7.071068e-01,-5.033491e-01,1.711839e-14,2.163547e-01,-5.000000e-01,7.071068e-01,-2.493085e-15,-5.033491e-01,2.163547e-01,-1.158227e-13,-5.000000e-01,-4.357656e-14,-7.071068e-01,-5.033491e-01,-2.084348e-14,-2.163547e-01,-5.000000e-01,-7.071068e-01,2.941835e-15,-5.033491e-01,-2.163547e-01,1.037513e-13
5.1,110.0,-5.000000e-01,3.545027e-15,7.071068e-01,-5.033663e-01,-2.210580e-14,2.168612e-01,-5.000000e-01,7.071068e-01,6.883755e-15,-5.033663e-01,2.168612e-01,-7.638219e-14,-5.000000e-01,-3.297700e-15,-7.071068e-01,-5.033663e-01,2.410858e-14,-2.168612e-01,-5.000000e-01,-7.071068e-01,-5.935598e-15,-5.033663e-01,-2.168612e-01,8.133066e-14
5.1,135.0,-5.000000e-01,6.466473e-15,7.071068e-01,-5.033835e-01,3.460615e-13,2.173693e-01,-5.000000e-01,7.071068e-01,8.604928e-15,-5.033835e-01,2.173693e-01,-1.071940e-14,-5.000000e-01,-7.037044e-15,-7.071068e-01,-5.033835e-01,-3.458662e-13,-2.173693e-01,-5.000000e-01,-7.071068e-01,-6.524418e-15,-5.033835e-01,-2.173693e-01,1.096596e-14
5.1,160.0,-5.000000e-01,-1.446466e-14,7.071068e-01,-5.034008e-01,-4.336897e-13,2.178788e-01,-5.000000e-01,7.071068e-01,9.025764e-14,-5.034008e-01,2.178788e-01,3.981242e-14,-5.000000e-01,1.583410e-14,-7.071068e-01,-5.034008e-01,4.331594e-13,-2.178788e-01,-5.000000e-01,-7.071068e-01,-8.946806e-14,-5.034008e-01,-2.178788e-01,-3.396153e-14
5.1,185.0,-5.000000e-01,2.909196e-15,7.071068e-01,-5.034181e-01,5.521227e-14,2.183898e-01,-5.000000e-01,7.071068e-01,-3.761239e-15,-5.034181e-01,2.183898e-01,7.120439e-14,-5.000000e-01,-3.574155e-15,-7.071068e-01,-5.034181e-01,-5.157241e-14,-2.183898e-01,-5.000000e-01,-7.071068e-01,3.290391e-15,-5.034181e-01,-2.183898e-01,-7.646642e-14
5.1,210.0,-5.000000e-01,-2.606789e-14,7.071068e-01,-5.034355e-01,-1.550629e-13,2.189024e-01,-5.000000e-01,7.071068e-01,3.867009e-15,-5.034355e-01,2.189024e-01,3.504356e-15,-5.000000e-01,2.837527e-14,-7.071068e-01,-5.034355e-01,1.554239e-13,-2.189024e-01,-5.000000e-01,-7.071068e-01,-3.575575e-15,-5.034355e-01,-2.189024e-01,-8.855700e-15
5.1,235.0,-5.000000e-01,-1.395716e-14,7.071068e-01,-5.034530e-01,-1.972452e-14,2.194164e-01,-5.000000e-01,7.071068e-01,5.160354e-15,-5.034530e-01,2.194164e-01,9.473265e-14,-5.000000e-01,1.324676e-14,-7.071068e-01,-5.034530e-01,1.130418e-14,-2.194164e-01,-5.000000e-01,-7.071068e-01,-6.235246e-15,-5.034530e-01,-2.194164e-01,-9.132504e-14
5.1,260.0,-5.000000e-01,-1.631181e-14,7.071068e-01,-5.034704e-01,-1.798047e-13,2.199320e-01,-5.000000e-01,7.071068e-01,1.411513e-15,-5.034704e-01,2.199320e-01,5.968165e-14,-5.000000e-01,1.560200e-14,-7.071068e-01,-5.034704e-01,1.764636e-13,-2.199320e-01,-5.000000e-01,-7.071068e-01,-5.594034e-17,-5.034704e-01,-2.199320e-01,-6.064543e-14
5.1,285.0,-5.000000e-01,-9.984151e-15,7.071068e-01,-5.034880e-01,-3.796182e-14,2.204492e-01,-5.000000e-01,7.071068e-01,-1.817313e-14,-5.034880e-01,2.204492e-01,1.428693e-13,-5.000000e-01,1.038755e-14,-7.071068e-01,-5.034880e-01,3.697344e-14,-2.204492e-01,-5.000000e-01,-7.071068e-01,1.841366e-14,-5.034880e-01,-2.204492e-01,-1.117126e-13
5.1,310.0,-5.000000e-01,3.854602e-15,7.071068e-01,-5.035056e-01,-1.770941e-13,2.209678e-01,-5.000000e-01,7.071068e-01,4.535435e-15,-5.035056e-01,2.209678e-01,-1.248397e-14,-5.000000e-01,-2.091104e-15,-7.071068e-01,-5.035056e-01,1.769078e-13,-2.209678e-01,-5.000000e-01,-7.071068e-01,-3.982950e-15,-5.035056e-01,-2.209678e-01,8.095573e-15
5.1,335.0,-5.000000e-01,1.050241e-14,7.071068e-01,-5.035232e-01,1.069517e-13,2.214880e-01,-5.000000e-01,7.071068e-01,-1.749138e-16,-5.035232e-01,2.214880e-01,-9.377443e-14,-5.000000e-01,-1.024787e-14,-7.071068e-01,-5.035232e-01,-1.076104e-13,-2.214880e-01,-5.000000e-01,-7.071068e-01,6.761643e-17,-5.035232e-01,-2.214880e-01,6.617673e-14
5.1,360.0,-5.000000e-01,1.725398e-15,7.071068e-01,-5.035409e-01,-3.848224e-14,2.220098e-01,-5.000000e-01,7.071068e-01,-3.524198e-15,-5.035409e-01,2.220098e-01,9.542151e-15,-5.000000e-01,-2.331151e-15,-7.071068e-01,-5.035409e-01,3.498461e-14,-2.220098e-01,-5.000000e-01,-7.071068e-01,2.164788e-15,-5.035409e-01,-2.220098e-01,-3.714006e-14
5.1,385.0,-5.000000e-01,4.782963e-15,7.071068e-01,-5.035586e-01,-1.442986e-13,2.225331e-01,-5.000000e-01,7.071068e-01,4.689058e-15,-5.035586e-01,2.225331e-01,-1.281451e-13,-5.000000e-01,-4.965199e-15,-7.071068e-01,-5.035586e-01,1.133824e-13,-2.225331e-01,-5.000000e-01,-7.071068e-01,-6.995567e-15,-5.035586e-01,-2.225331e-01,-8.989771e-15
5.1,410.0,-5.000000e-01,1.078640e-14,7.071068e-01,-5.035764e-01,1.060835e-13,2.230580e-01,-5.000000e-01,7.071068e-01,-1.670404e-15,-5.035764e-01,2.230580e-01,-9.138855e-14,-5.000000e-01,-1.078640e-14,-7.071068e-01,-5.035764e-01,-1.006342e-13,-2.230580e-01,-5.000000e-01,-7.071068e-01,9.248876e-16,-5.035764e-01,-2.230580e-01,5.855632e-14
5.1,435.0,-5.000000e-01,-3.338292e-15,7.071068e-01,-5.035943e-01,6.434144e-14,2.235845e-01,-5.000000e-01,7.071068e-01,1.284072e-14,-5.035943e-01,2.235845e-01,-2.726329e-15,-5.000000e-01,2.296797e-15,-7.071068e-01,-5.035943e-01,-6.570387e-14,-2.235845e-01,-5.000000e-01,-7.071068e-01,-1.214612e-14,-5.035943e-01,-2.235845e-01,-2.875543e-14
5.1,460.0,-5.000000e-01,-3.333342e-14,7.071068e-01,-5.036122e-01,-9.209195e-14,2.241125e-01,-5.000000e-01,7.071068e-01,1.710949e-14,-5.036122e-01,2.241125e-01,1.832096e-13,-5.000000e-01,3.341655e-14,-7.071068e-01,-5.036122e-01,9.308087e-14,-2.241125e-01,-5.000000e-01,-7.071068e-01,-1.657109e-14,-5.036122e-01,-2.241125e-01,-2.104401e-13
5.1,485.0,-5.000000e-01,-1.217788e-14,7.071068e-01,-5.036301e-01,1.510871e-13,2.246421e-01,-5.000000e-01,7.071068e-01,1.221673e-16,-5.036301e-01,2.246421e-01,-4.242739e-14,-5.000000e-01,1.199053e-14,-7.071068e-01,-5.036301e-01,-1.516844e-13,-2.246421e-01,-5.000000e-01,-7.071068e-01,-2.448191e-15,-5.036301e-01,-2.246421e-01,1.854140e-14
5.1,510.0,-5.000000e-01,6.791106e-15,7.071068e-01,-5.036482e-01,5.863948e-16,2.251733e-01,-5.000000e-01,7.071068e-01,-1.333090e-15,-5.036482e-01,2.251733e-01,-6.476813e-15,-5.000000e-01,-6.321802e-15,-7.071068e-01,-5.036482e-01,-1.020976e-14,-2.251733e-01,-5.000000e-01,-7.071068e-01,1.742891e-15,-5.036482e-01,-2.251733e-01,6.352984e-15
5.1,535.0,-5.000000e-01,-6.102961e-16,7.071068e-01,-5.036662e-01,2.720977e-15,2.257061e-01,-5.000000e-01,7.071068e-01,-2.606781e-15,-5.036662e-01,2.257061e-01,-2.782397e-14,-5.000000e-01,4.068640e-16,-7.071068e-01,-5.036662e-01,-2.061631e-15,-2.257061e-01,-5.000000e-01,-7.071068e-01,1.473287e-15,-5.036662e-01,-2.257061e-01,2.613167e-14
5.1,560.0,-5.000000e-01,1.220767e-15,7.071068e-01,-5.036843e-01,-7.166468e-14,2.262404e-01,-5.000000e-01,7.071068e-01,4.661815e-15,-5.036843e-01,2.262404e-01,3.216024e-14,-5.000000e-01,-1.636937e-15,-7.071068e-01,-5.036843e-01,4.906108e-14,-2.262404e-01,-5.000000e-01,-7.071068e-01,-4.092599e-15,-5.036843e-01,-2.262404e-01,-5.884263e-14
5.1,585.0,-5.000000e-01,-1.718646e-14,7.071068e-01,-5.037025e-01,1.126148e-13,2.267764e-01,-5.000000e-01,7.071068e-01,7.685609e-16,-5.037025e-01,2.267764e-01,5.830915e-14,-5.000000e-01,1.696564e-14,-7.071068e-01,-5.037025e-01,-1.133166e-13,-2.267764e-01,-5.000000e-01,-7.071068e-01,-1.590126e-16,-5.037025e-01,-2.267764e-01,-7.032908e-14
5.1,610.0,-5.000000e-01,3.570060e-14,7.071068e-01,-5.037207e-01,-2.429777e-13,2.273140e-01,-5.000000e-01,7.071068e-01,-1.008092e-14,-5.037207e-01,2.273140e-01,-8.288772e-14,-5.000000e-01,-3.618009e-14,-7.071068e-01,-5.037207e-01,2.445825e-13,-2.273140e-01,-5.000000e-01,-7.071068e-01,1.118871e-14,-5.037207e-01,-2.273140e-01,8.364709e-14
5.1,635.0,-5.000000e-01,-1.692552e-14,7.071068e-01,-5.037390e-01,-1.816834e-13,2.278531e-01,-5.000000e-01,7.071068e-01,3.387506e-15,-5.037390e-01,2.278531e-01,6.602346e-14,-5.000000e-01,1.702508e-14,-7.071068e-01,-5.037390e-01,1.598699e-13,-2.278531e-01,-5.000000e-01,-7.071068e-01,-2.860150e-15,-5.037390e-01,-2.278531e-01,-1.243481e-13
5.1,660.0,-5.000000e-01,1.948457e-14,7.071068e-01,-5.037573e-01,-9.463805e-14,2.283940e-01,-5.000000e-01,7.071068e-01,-3.806972e-15,-5.037573e-01,2.283940e-01,-1.241916e-13,-5.000000e-01,-2.027448e-14,-7.071068e-01,-5.037573e-01,9.660037e-14,-2.283940e-01,-5.000000e-01,-7.071068e-01,3.467180e-15,-5.037573e-01,-2.283940e-01,1.350070e-13
5.1,685.0,-5.000000e-01,1.897955e-14,7.071068e-01,-5.037757e-01,-3.449625e-14,2.289364e-01,-5.000000e-01,7.071068e-01,1.147343e-14,-5.037757e-01,2.289364e-01,-5.441577e-14,-5.000000e-01,-1.918254e-14,-7.071068e-01,-5.037757e-01,3.313582e-14,-2.289364e-01,-5.000000e-01,-7.071068e-01,-1.014087e-14,-5.037757e-01,-2.289364e-01,4.951691e-14
5.1,710.0,-5.000000e-01,1.335240e-14,7.071068e-01,-5.037942e-01,3.021113e-13,2.294804e-01,-5.000000e-01,7.071068e-01,-1.615528e-14,-5.037942e-01,2.294804e-01,-6.883312e-14,-5.000000e-01,-1.406479e-14,-7.071068e-01,-5.037942e-01,-2.981246e-13,-2.294804e-01,-5.000000e-01,-7.071068e-01,1.630697e-14,-5.037942e-01,-2.294804e-01,7.014030e-14
5.1,735.0,-5.000000e-01,-2.471080e-15,7.071068e-01,-5.038127e-01,1.593957e-13,2.300261e-01,-5.000000e-01,7.071068e-01,6.397627e-16,-5.038127e-01,2.300261e-01,1.071789e-13,-5.000000e-01,1.859569e-15,-7.071068e-01,-5.038127e-01,-1.581881e-13,-2.300261e-01,-5.000000e-01,-7.071068e-01,-1.744807e-16,-5.038127e-01,-2.300261e-01,-9.456715e-14
5.1,760.0,-5.000000e-01,-8.179912e-15,7.071068e-01,-5.038312e-01,2.050529e-13,2.305735e-01,-5.000000e-01,7.071068e-01,-6.690685e-15,-5.038312e-01,2.305735e-01,1.049530e-13,-5.000000e-01,8.452922e-15,-7.071068e-01,-5.038312e-01,-2.048854e-13,-2.305735e-01,-5.000000e-01,-7.071068e-01,7.584763e-15,-5.038312e-01,-2.305735e-01,-9.647973e-14
5.1,785.0,-5.000000e-01,-4.436620e-15,7.071068e-01,-5.038498e-01,9.776913e-14,2.311224e-01,-5.000000e-01,7.071068e-01,-4.044810e-15,-5.038498e-01,2.311224e-01,1.031387e-13,-5.000000e-01,4.130646e-15,-7.071068e-01,-5.038498e-01,-6.743873e-14,-2.311224e-01,-5.000000e-01,-7.071068e-01,4.052890e-15,-5.038498e-01,-2.311224e-01,-5.323924e-14
5.1,810.0,-5.000000e-01,-1.442318e-15,7.071068e-01,-5.038685e-01,-1.091816e-13,2.316731e-01,-5.000000e-01,7.071068e-01,-5.339119e-16,-5.038685e-01,2.316731e-01,-4.735996e-14,-5.000000e-01,1.176628e-15,-7.071068e-01,-5.038685e-01,1.095563e-13,-2.316731e-01,-5.000000e-01,-7.071068e-01,1.483994e-16,-5.038685e-01,-2.316731e-01,5.179362e-14
5.1,835.0,-5.000000e-01,-1.364973e-14,7.071068e-01,-5.038872e-01,-9.092254e-14,2.322253e-01,-5.000000e-01,7.071068e-01,1.591766e-14,-5.038872e-01,2.322253e-01,1.029033e-13,-5.000000e-01,1.422063e-14,-7.071068e-01,-5.038872e-01,8.682755e-14,-2.322253e-01,-5.000000e-01,-7.071068e-01,-1.536255e-14,-5.038872e-01,-2.322253e-01,-1.002957e-13
5.1,860.0,-5.000000e-01,1.742544e-15,7.071068e-01,-5.039060e-01,7.962608e-14,2.327793e-01,-5.000000e-01,7.071068e-01,-6.156818e-15,-5.039060e-01,2.327793e-01,5.934284e-14,-5.000000e-01,-7.088313e-16,-7.071068e-01,-5.039060e-01,-7.563070e-14,-2.327793e-01,-5.000000e-01,-7.071068e-01,3.323188e-15,-5.039060e-01,-2.327793e-01,-5.889505e-14
5.1,885.0,-5.000000e-01,-5.140305e-14,7.071068e-01,-5.039248e-01,7.484834e-14,2.333349e-01,-5.000000e-01,7.071068e-01,1.556248e-14,-5.039248e-01,2.333349e-01,9.491878e-14,-5.000000e-01,5.132374e-14,-7.071068e-01,-5.039248e-01,-6.843032e-14,-2.333349e-01,-5.000000e-01,-7.071068e-01,-1.565182e-14,-5.039248e-01,-2.333349e-01,-9.472769e-14
7.6,10.0,-5.000000e-01,5.940182e-15,7.071068e-01,-5.006475e-01,-8.538262e-14,1.486789e-01,-5.000000e-01,7.071068e-01,-1.232129e-15,-5.006475e-01,1.486789e-01,-7.775628e-14,-5.000000e-01,-6.490198e-15,-7.071068e-01,-5.006475e-01,8.141468e-14,-1.486789e-01,-5.000000e-01,-7.071068e-01,1.179793e-15,-5.006475e-01,-1.486789e-01,4.745753e-14
7.6,35.0,-5.000000e-01,-6.036960e-15,7.071068e-01,-5.006552e-01,5.433478e-14,1.490157e-01,-5.000000e-01,7.071068e-01,-5.469427e-16,-5.006552e-01,1.490157e-01,1.213973e-13,-5.000000e-01,6.259051e-15,-7.071068e-01,-5.006552e-01,-5.389277e-14,-1.490157e-01,-5.000000e-01,-7.071068e-01,6.494944e-16,-5.006552e-01,-1.490157e-01,-1.188401e-13
7.6,60.0,-5.000000e-01,-2.213264e-15,7.071068e-01,-5.006630e-01,1.205939e-13,1.493535e-01,-5.000000e-01,7.071068e-01,-3.935466e-15,-5.006630e-01,1.493535e-01,6.503184e-14,-5.000000e-01,2.969012e-15,-7.071068e-01,-5.006630e-01,-1.200145e-13,-1.493535e-01,-5.000000e-01,-7.071068e-01,5.406512e-15,-5.006630e-01,-1.493535e-01,-2.050860e-14
7.6,85.0,-5.000000e-01,-7.729845e-16,7.071068e-01,-5.006707e-01,3.081300e-14,1.496923e-01,-5.000000e-01,7.071068e-01,6.029968e-16,-5.006707e-01,1.496923e-01,-4.190035e-14,-5.000000e-01,-1.732724e-16,-7.071068e-01,-5.006707e-01,-3.065174e-14,-1.496923e-01,-5.000000e-01,-7.071068e-01,-5.134667e-16,-5.006707e-01,-1.496923e-01,3.758748e-14
7.6,110.0,-5.000000e-01,4.508221e-15,7.071068e-01,-5.006785e-01,-5.918640e-14,1.500322e-01,-5.000000e-01,7.071068e-01,-1.032699e-15,-5.006785e-01,1.500322e-01,-4.633625e-14,-5.000000e-01,-6.277270e-15,-7.071068e-01,-5.006785e-01,5.915246e-14,-1.500322e-01,-5.000000e-01,-7.071068e-01,1.671077e-15,-5.006785e-01,-1.500322e-01,4.451867e-14
7.6,135.0,-5.000000e-01,-1.071971e-15,7.071068e-01,-5.006863e-01,5.267471e-14,1.503730e-01,-5.000000e-01,7.071068e-01,-2.656466e-15,-5.006863e-01,1.503730e-01,-1.591519e-14,-5.000000e-01,1.306578e-15,-7.071068e-01,-5.006863e-01,-5.222117e-14,-1.503730e-01,-5.000000e-01,-7.071068e-01,3.495881e-15,-5.006863e-01,-1.503730e-01,2.299937e-14
7.6,160.0,-5.000000e-01,3.840897e-15,7.071068e-01,-5.006942e-01,3.751695e-16,1.507148e-01,-5.000000e-01,7.071068e-01,-3.733560e-15,-5.006942e-01,1.507148e-01,-7.285191e-16,-5.000000e-01,-3.090045e-15,-7.071068e-01,-5.006942e-01,-3.845229e-16,-1.507148e-01,-5.000000e-01,-7.071068e-01,5.134448e-15,-5.006942e-01,-1.507148e-01,-2.128632e-16
7.6,185.0,-5.000000e-01,2.058427e-15,7.071068e-01,-5.007021e-01,1.375366e-13,1.510577e-01,-5.000000e-01,7.071068e-01,9.986412e-16,-5.007021e-01,1.510577e-01,6.359675e-15,-5.000000e-01,-2.944693e-15,-7.071068e-01,-5.007021e-01,-1.371821e-13,-1.510577e-01,-5.000000e-01,-7.071068e-01,-1.234461e-16,-5.007021e-01,-1.510577e-01,-6.429750e-15
7.6,210.0,-5.000000e-01,1.080755e-16,7.071068e-01,-5.007099e-01,-3.835442e-14,1.514016e-01,-5.000000e-01,7.071068e-01,3.132399e-15,-5.007099e-01,1.514016e-01,-2.868664e-14,-5.000000e-01,8.790142e-16,-7.071068e-01,-5.007099e-01,3.822607e-14,-1.514016e-01,-5.000000e-01,-7.071068e-01,-4.248852e-15,-5.007099e-01,-1.514016e-01,3.079447e-14
7.6,235.0,-5.000000e-01,-2.697793e-15,7.071068e-01,-5.007179e-01,-1.750923e-13,1.517465e-01,-5.000000e-01,7.071068e-01,7.400279e-15,-5.007179e-01,1.517465e-01,-2.966587e-14,-5.000000e-01,1.965389e-15,-7.071068e-01,-5.007179e-01,1.730264e-13,-1.517465e-01,-5.000000e-01,-7.071068e-01,-6.644046e-15,-5.007179e-01,-1.517465e-01,3.524369e-14
7.6,260.0,-5.000000e-01,-6.065299e-15,7.071068e-01,-5.007258e-01,3.298183e-14,1.520924e-01,-5.000000e-01,7.071068e-01,2.454245e-15,-5.007258e-01,1.520924e-01,1.761589e-14,-5.000000e-01,4.846504e-15,-7.071068e-01,-5.007258e-01,-3.289739e-14,-1.520924e-01,-5.000000e-01,-7.071068e-01,-1.724099e-15,-5.007258e-01,-1.520924e-01,-2.800766e-14
7.6,285.0,-5.000000e-01,3.753520e-16,7.071068e-01,-5.007337e-01,1.292266e-13,1.524393e-01,-5.000000e-01,7.071068e-01,-6.913814e-15,-5.007337e-01,1.524393e-01,-1.976369e-14,-5.000000e-01,0.000000e+00,-7.071068e-01,-5.007337e-01,-1.302619e-13,-1.524393e-01,-5.000000e-01,-7.071068e-01,5.124429e-15,-5.007337e-01,-1.524393e-01,-2.539614e-14
7.6,310.0,-5.000000e-01,-5.549187e-15,7.071068e-01,-5.007417e-01,2.936514e-15,1.527873e-01,-5.000000e-01,7.071068e-01,-3.921701e-16,-5.007417e-01,1.527873e-01,2.616576e-14,-5.000000e-01,4.984580e-15,-7.071068e-01,-5.007417e-01,-1.830146e-15,-1.527873e-01,-5.000000e-01,-7.071068e-01,-9.130606e-16,-5.007417e-01,-1.527873e-01,-2.389546e-14
7.6,335.0,-5.000000e-01,1.644408e-15,7.071068e-01,-5.007497e-01,-1.659775e-14,1.531363e-01,-5.000000e-01,7.071068e-01,4.145958e-15,-5.007497e-01,1.531363e-01,-6.566702e-14,-5.000000e-01,-1.644408e-15,-7.071068e-01,-5.007497e-01,1.574186e-14,-1.531363e-01,-5.000000e-01,-7.071068e-01,-2.899055e-15,-5.007497e-01,-1.531363e-01,7.301606e-14
7.6,360.0,-5.000000e-01,7.230105e-15,7.071068e-01,-5.007578e-01,6.621786e-14,1.534864e-01,-5.000000e-01,7.071068e-01,-7.508310e-15,-5.007578e-01,1.534864e-01,-8.235808e-14,-5.000000e-01,-7.806209e-15,-7.071068e-01,-5.007578e-01,-5.851318e-14,-1.534864e-01,-5.000000e-01,-7.071068e-01,6.035081e-15,-5.007578e-01,-1.534864e-01,3.933133e-14
7.6,385.0,-5.000000e-01,-9.486503e-15,7.071068e-01,-5.007658e-01,-7.861783e-14,1.538375e-01,-5.000000e-01,7.071068e-01,1.280610e-14,-5.007658e-01,1.538375e-01,7.049704e-14,-5.000000e-01,9.374167e-15,-7.071068e-01,-5.007658e-01,7.932025e-14,-1.538375e-01,-5.000000e-01,-7.071068e-01,-1.373308e-14,-5.007658e-01,-1.538375e-01,-6.945425e-14
7.6,410.0,-5.000000e-01,-6.999614e-16,7.071068e-01,-5.007739e-01,-3.148558e-14,1.541896e-01,-5.000000e-01,7.071068e-01,-1.370398e-15,-5.007739e-01,1.541896e-01,-3.158654e-16,-5.000000e-01,1.407139e-15,-7.071068e-01,-5.007739e-01,3.159459e-14,-1.541896e-01,-5.000000e-01,-7.071068e-01,7.662626e-16,-5.007739e-01,-1.541896e-01,8.761235e-15
7.6,435.0,-5.000000e-01,1.224063e-15,7.071068e-01,-5.007820e-01,-3.450821e-14,1.545428e-01,-5.000000e-01,7.071068e-01,1.200049e-14,-5.007820e-01,1.545428e-01,5.943449e-14,-5.000000e-01,-6.216275e-15,-7.071068e-01,-5.007820e-01,-7.328860e-14,-1.545428e-01,-5.000000e-01,-7.071068e-01,-1.108617e-14,-5.007820e-01,-1.545428e-01,1.558376e-14
7.6,460.0,-5.000000e-01,-8.474826e-15,7.071068e-01,-5.007901e-01,1.652911e-14,1.548971e-01,-5.000000e-01,7.071068e-01,3.626428e-15,-5.007901e-01,1.548971e-01,-3.258143e-14,-5.000000e-01,5.974481e-15,-7.071068e-01,-5.007901e-01,2.414674e-14,-1.548971e-01,-5.000000e-01,-7.071068e-01,-2.437002e-15,-5.007901e-01,-1.548971e-01,3.511898e-14
7.6,485.0,-5.000000e-01,-3.269228e-15,7.071068e-01,-5.007983e-01,3.414067e-15,1.552524e-01,-5.000000e-01,7.071068e-01,-3.008935e-16,-5.007983e-01,1.552524e-01,1.401127e-13,-5.000000e-01,9.319738e-15,-7.071068e-01,-5.007983e-01,-3.075362e-14,-1.552524e-01,-5.000000e-01,-7.071068e-01,1.125243e-15,-5.007983e-01,-1.552524e-01,-8.213662e-14
